user_id,event_date,event_type,feature_name
192,2024-03-16,create_task,Task Management
730,2024-01-18,comment,Task Collaboration
214,2024-02-14,login,Authentication
574,2024-04-20,complete_task,Task Completion
328,2024-03-20,login,Authentication
957,2024-03-08,login,Authentication
381,2024-05-19,login,Authentication
673,2024-06-25,login,Authentication
578,2024-06-09,login,Authentication
798,2024-01-18,upload_file,File Sharing
239,2024-02-23,create_task,Task Management
532,2024-04-21,create_task,Task Management
700,2024-04-06,complete_task,Task Completion
82,2024-01-27,create_task,Task Management
363,2024-03-18,login,Authentication
505,2024-06-01,login,Authentication
202,2024-06-10,login,Authentication
920,2024-03-28,create_task,Task Management
504,2024-02-23,login,Authentication
644,2024-03-27,create_task,Task Management
37,2024-01-05,comment,Task Collaboration
644,2024-05-02,upload_file,File Sharing
589,2024-06-12,comment,Task Collaboration
601,2024-02-23,login,Authentication
973,2024-06-12,login,Authentication
402,2024-02-08,create_task,Task Management
765,2024-04-18,login,Authentication
856,2024-05-11,login,Authentication
706,2024-03-14,create_task,Task Management
176,2024-03-05,login,Authentication
545,2024-06-16,upload_file,File Sharing
570,2024-02-06,login,Authentication
467,2024-03-07,complete_task,Task Completion
201,2024-04-20,upload_file,File Sharing
540,2024-06-07,login,Authentication
547,2024-05-04,create_task,Task Management
999,2024-03-27,assign_task,Task Collaboration
637,2024-02-16,comment,Task Collaboration
394,2024-06-03,create_task,Task Management
833,2024-06-27,create_task,Task Management
42,2024-05-27,create_task,Task Management
597,2024-01-13,login,Authentication
393,2024-02-13,complete_task,Task Completion
700,2024-05-31,login,Authentication
623,2024-05-04,login,Authentication
783,2024-04-28,login,Authentication
995,2024-05-10,integrate_tool,Integrations
441,2024-05-05,assign_task,Task Collaboration
837,2024-05-17,upload_file,File Sharing
617,2024-02-18,upload_file,File Sharing
506,2024-05-03,upload_file,File Sharing
918,2024-03-18,assign_task,Task Collaboration
320,2024-05-09,login,Authentication
553,2024-04-12,login,Authentication
215,2024-04-14,assign_task,Task Collaboration
71,2024-04-29,create_task,Task Management
568,2024-01-31,assign_task,Task Collaboration
919,2024-03-08,create_task,Task Management
236,2024-02-06,assign_task,Task Collaboration
281,2024-01-24,login,Authentication
987,2024-02-13,login,Authentication
617,2024-03-23,comment,Task Collaboration
902,2024-02-10,login,Authentication
887,2024-06-27,comment,Task Collaboration
162,2024-02-11,create_task,Task Management
191,2024-04-17,complete_task,Task Completion
9,2024-02-09,upload_file,File Sharing
60,2024-02-17,create_task,Task Management
893,2024-04-22,assign_task,Task Collaboration
817,2024-03-24,login,Authentication
225,2024-01-04,create_task,Task Management
819,2024-04-17,comment,Task Collaboration
700,2024-02-29,assign_task,Task Collaboration
582,2024-04-23,create_task,Task Management
805,2024-06-15,login,Authentication
287,2024-01-05,upload_file,File Sharing
994,2024-04-15,login,Authentication
169,2024-01-06,upload_file,File Sharing
62,2024-01-14,assign_task,Task Collaboration
349,2024-05-05,create_task,Task Management
442,2024-05-19,login,Authentication
14,2024-03-02,login,Authentication
164,2024-01-27,integrate_tool,Integrations
420,2024-02-23,upload_file,File Sharing
757,2024-03-30,assign_task,Task Collaboration
847,2024-01-12,create_task,Task Management
520,2024-05-15,assign_task,Task Collaboration
666,2024-03-14,create_task,Task Management
548,2024-05-23,assign_task,Task Collaboration
560,2024-06-28,login,Authentication
597,2024-01-26,upload_file,File Sharing
28,2024-05-15,comment,Task Collaboration
708,2024-02-14,login,Authentication
446,2024-03-24,upload_file,File Sharing
208,2024-05-26,create_task,Task Management
470,2024-05-24,login,Authentication
716,2024-04-12,login,Authentication
976,2024-05-03,comment,Task Collaboration
819,2024-05-02,integrate_tool,Integrations
104,2024-04-25,upload_file,File Sharing
742,2024-06-05,comment,Task Collaboration
426,2024-01-14,login,Authentication
101,2024-01-17,login,Authentication
541,2024-01-13,login,Authentication
639,2024-04-02,integrate_tool,Integrations
850,2024-03-03,complete_task,Task Completion
522,2024-02-02,login,Authentication
106,2024-01-29,upload_file,File Sharing
679,2024-02-06,assign_task,Task Collaboration
978,2024-04-12,login,Authentication
769,2024-06-22,create_task,Task Management
807,2024-01-24,upload_file,File Sharing
277,2024-05-21,login,Authentication
65,2024-05-12,integrate_tool,Integrations
783,2024-05-04,login,Authentication
900,2024-02-22,login,Authentication
188,2024-03-28,login,Authentication
317,2024-04-07,upload_file,File Sharing
916,2024-04-23,create_task,Task Management
138,2024-04-04,upload_file,File Sharing
343,2024-06-06,create_task,Task Management
105,2024-04-29,create_task,Task Management
546,2024-03-13,upload_file,File Sharing
380,2024-06-04,create_task,Task Management
110,2024-04-15,upload_file,File Sharing
944,2024-01-26,login,Authentication
545,2024-01-18,assign_task,Task Collaboration
354,2024-06-12,comment,Task Collaboration
743,2024-05-15,integrate_tool,Integrations
317,2024-05-25,login,Authentication
266,2024-02-27,assign_task,Task Collaboration
694,2024-06-08,create_task,Task Management
852,2024-04-02,create_task,Task Management
65,2024-02-18,login,Authentication
333,2024-06-24,login,Authentication
513,2024-03-11,upload_file,File Sharing
133,2024-03-05,comment,Task Collaboration
592,2024-02-02,create_task,Task Management
783,2024-02-19,upload_file,File Sharing
753,2024-01-04,login,Authentication
540,2024-04-28,assign_task,Task Collaboration
735,2024-03-24,integrate_tool,Integrations
535,2024-04-26,upload_file,File Sharing
496,2024-06-12,create_task,Task Management
621,2024-04-11,comment,Task Collaboration
619,2024-06-04,create_task,Task Management
657,2024-05-10,upload_file,File Sharing
369,2024-01-06,create_task,Task Management
866,2024-06-21,upload_file,File Sharing
909,2024-01-23,login,Authentication
910,2024-05-14,assign_task,Task Collaboration
651,2024-04-29,assign_task,Task Collaboration
796,2024-03-01,assign_task,Task Collaboration
810,2024-04-09,comment,Task Collaboration
992,2024-03-05,complete_task,Task Completion
99,2024-05-13,upload_file,File Sharing
317,2024-01-24,login,Authentication
123,2024-02-06,upload_file,File Sharing
320,2024-02-14,login,Authentication
799,2024-06-27,assign_task,Task Collaboration
593,2024-04-09,integrate_tool,Integrations
495,2024-04-11,login,Authentication
457,2024-06-21,upload_file,File Sharing
522,2024-03-03,upload_file,File Sharing
520,2024-01-29,create_task,Task Management
917,2024-04-10,login,Authentication
717,2024-04-18,create_task,Task Management
315,2024-04-05,complete_task,Task Completion
946,2024-06-01,login,Authentication
709,2024-01-10,assign_task,Task Collaboration
710,2024-02-04,login,Authentication
542,2024-02-24,login,Authentication
479,2024-06-01,upload_file,File Sharing
913,2024-06-21,login,Authentication
971,2024-04-05,complete_task,Task Completion
20,2024-05-02,create_task,Task Management
560,2024-01-12,create_task,Task Management
969,2024-01-04,login,Authentication
130,2024-04-15,complete_task,Task Completion
293,2024-03-30,login,Authentication
897,2024-03-07,create_task,Task Management
132,2024-05-24,create_task,Task Management
356,2024-03-05,create_task,Task Management
54,2024-03-22,assign_task,Task Collaboration
890,2024-04-14,comment,Task Collaboration
793,2024-03-24,login,Authentication
387,2024-04-14,create_task,Task Management
265,2024-04-24,upload_file,File Sharing
982,2024-01-28,create_task,Task Management
215,2024-01-16,login,Authentication
460,2024-01-21,login,Authentication
458,2024-03-17,login,Authentication
802,2024-02-11,login,Authentication
43,2024-02-23,create_task,Task Management
586,2024-02-01,create_task,Task Management
862,2024-04-23,login,Authentication
278,2024-02-07,assign_task,Task Collaboration
838,2024-04-23,complete_task,Task Completion
754,2024-06-14,complete_task,Task Completion
130,2024-04-19,upload_file,File Sharing
350,2024-04-12,login,Authentication
706,2024-03-17,login,Authentication
544,2024-06-23,upload_file,File Sharing
106,2024-05-19,login,Authentication
912,2024-02-22,login,Authentication
716,2024-06-09,create_task,Task Management
1,2024-06-04,login,Authentication
757,2024-04-30,upload_file,File Sharing
584,2024-01-03,upload_file,File Sharing
432,2024-06-02,upload_file,File Sharing
306,2024-02-23,upload_file,File Sharing
909,2024-02-09,login,Authentication
527,2024-03-08,comment,Task Collaboration
53,2024-04-23,create_task,Task Management
940,2024-06-23,comment,Task Collaboration
520,2024-05-09,login,Authentication
330,2024-02-11,comment,Task Collaboration
558,2024-06-10,complete_task,Task Completion
325,2024-04-03,login,Authentication
114,2024-05-28,login,Authentication
147,2024-04-10,login,Authentication
166,2024-06-20,create_task,Task Management
379,2024-05-03,login,Authentication
139,2024-01-02,upload_file,File Sharing
629,2024-03-31,create_task,Task Management
299,2024-02-28,create_task,Task Management
276,2024-04-07,comment,Task Collaboration
916,2024-01-16,create_task,Task Management
789,2024-05-27,create_task,Task Management
850,2024-06-02,upload_file,File Sharing
825,2024-01-16,upload_file,File Sharing
178,2024-04-17,login,Authentication
842,2024-01-23,login,Authentication
354,2024-02-11,login,Authentication
154,2024-02-06,create_task,Task Management
926,2024-03-12,login,Authentication
201,2024-05-13,comment,Task Collaboration
878,2024-06-13,upload_file,File Sharing
115,2024-04-25,login,Authentication
671,2024-05-29,assign_task,Task Collaboration
554,2024-01-06,create_task,Task Management
759,2024-02-01,create_task,Task Management
68,2024-05-24,assign_task,Task Collaboration
445,2024-02-07,integrate_tool,Integrations
445,2024-05-24,login,Authentication
326,2024-02-06,login,Authentication
846,2024-05-30,assign_task,Task Collaboration
708,2024-06-25,create_task,Task Management
602,2024-06-25,login,Authentication
623,2024-03-01,login,Authentication
880,2024-03-17,assign_task,Task Collaboration
359,2024-06-08,login,Authentication
145,2024-05-06,complete_task,Task Completion
275,2024-03-26,create_task,Task Management
509,2024-01-07,login,Authentication
179,2024-05-29,assign_task,Task Collaboration
753,2024-03-25,login,Authentication
838,2024-01-06,create_task,Task Management
831,2024-05-21,create_task,Task Management
477,2024-05-23,create_task,Task Management
843,2024-01-03,upload_file,File Sharing
976,2024-05-16,login,Authentication
414,2024-02-16,complete_task,Task Completion
153,2024-03-25,upload_file,File Sharing
104,2024-04-03,login,Authentication
75,2024-06-18,login,Authentication
128,2024-06-18,login,Authentication
711,2024-01-23,login,Authentication
666,2024-01-03,assign_task,Task Collaboration
568,2024-05-08,login,Authentication
790,2024-03-07,complete_task,Task Completion
345,2024-03-11,login,Authentication
531,2024-05-10,login,Authentication
159,2024-06-25,login,Authentication
538,2024-03-07,login,Authentication
426,2024-02-24,upload_file,File Sharing
681,2024-05-11,assign_task,Task Collaboration
996,2024-01-31,login,Authentication
23,2024-03-06,integrate_tool,Integrations
47,2024-04-10,upload_file,File Sharing
525,2024-03-04,upload_file,File Sharing
729,2024-01-31,upload_file,File Sharing
834,2024-04-26,assign_task,Task Collaboration
706,2024-03-06,create_task,Task Management
144,2024-06-07,create_task,Task Management
585,2024-02-16,login,Authentication
668,2024-01-22,assign_task,Task Collaboration
589,2024-04-03,integrate_tool,Integrations
419,2024-03-23,assign_task,Task Collaboration
681,2024-02-15,complete_task,Task Completion
973,2024-03-29,create_task,Task Management
799,2024-04-28,comment,Task Collaboration
85,2024-02-15,assign_task,Task Collaboration
416,2024-01-01,comment,Task Collaboration
694,2024-04-05,assign_task,Task Collaboration
482,2024-06-01,login,Authentication
456,2024-03-01,login,Authentication
827,2024-04-14,complete_task,Task Completion
297,2024-03-21,login,Authentication
112,2024-01-14,create_task,Task Management
962,2024-02-14,create_task,Task Management
230,2024-03-17,create_task,Task Management
96,2024-06-15,upload_file,File Sharing
950,2024-03-06,comment,Task Collaboration
680,2024-02-01,complete_task,Task Completion
378,2024-04-05,create_task,Task Management
156,2024-02-27,assign_task,Task Collaboration
421,2024-04-13,integrate_tool,Integrations
105,2024-02-25,complete_task,Task Completion
705,2024-05-13,complete_task,Task Completion
330,2024-03-07,comment,Task Collaboration
439,2024-06-26,login,Authentication
132,2024-04-27,login,Authentication
867,2024-02-07,upload_file,File Sharing
382,2024-05-10,upload_file,File Sharing
138,2024-04-21,comment,Task Collaboration
943,2024-05-12,login,Authentication
843,2024-05-31,assign_task,Task Collaboration
270,2024-02-23,login,Authentication
550,2024-02-03,create_task,Task Management
396,2024-02-08,create_task,Task Management
557,2024-04-21,complete_task,Task Completion
913,2024-03-28,login,Authentication
464,2024-02-17,assign_task,Task Collaboration
675,2024-02-18,create_task,Task Management
450,2024-02-03,comment,Task Collaboration
331,2024-04-09,assign_task,Task Collaboration
253,2024-05-14,complete_task,Task Completion
681,2024-01-18,login,Authentication
963,2024-03-10,login,Authentication
285,2024-04-23,upload_file,File Sharing
274,2024-02-03,create_task,Task Management
20,2024-02-20,login,Authentication
239,2024-04-14,create_task,Task Management
270,2024-04-02,comment,Task Collaboration
418,2024-05-21,login,Authentication
945,2024-03-09,login,Authentication
310,2024-03-29,upload_file,File Sharing
31,2024-04-12,create_task,Task Management
826,2024-05-15,login,Authentication
104,2024-05-22,login,Authentication
682,2024-03-23,assign_task,Task Collaboration
186,2024-01-11,login,Authentication
128,2024-05-27,upload_file,File Sharing
210,2024-02-05,comment,Task Collaboration
414,2024-03-22,create_task,Task Management
281,2024-05-21,complete_task,Task Completion
959,2024-02-07,create_task,Task Management
253,2024-03-29,login,Authentication
19,2024-01-01,comment,Task Collaboration
712,2024-04-13,assign_task,Task Collaboration
732,2024-03-05,login,Authentication
